Order_Id,Order_Date,Order_Status,Order_Region,Market,ISO3,Customer_Segment,Product_Id,Product_Name,Category_Name,Product_Price,Shipping_Date,Shipping_Mode,Shipment(real),Shipment(scheduled),Delivery_Status,Payment_Type,Item_Price,Item_Quantity,Sales,Profit_Capped,Year,GDP,Population,Delay_Days,Delivery_Quality,GDP_per_capita,Profit_Margin
6426,2015-04-04,SUSPECTED_FRAUD,South America,LATAM,BRA,Consumer,1014,O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,49.98,2015-04-06,Standard Class,2,4,Shipping canceled,TRANSFER,50,4,199.92,77.87,2015,1802211999456.42,201675532.0,-2,Early,8936.195588944423,38.95058023209284
24639,2015-12-26,PENDING_PAYMENT,Southeast Asia,Pacific Asia,IDN,Home Office,1004,Field & Stream Sportsman 16 Gun Fire Safe,Fishing,399.98,2015-12-31,Second Class,5,2,Late delivery,PAYMENT,400,1,399.98001,-293.99,2015,860854232686.214,261799249.0,3,Slight Delay,3288.2226972553844,-73.50117322113174
37699,2016-07-04,COMPLETE,South of  USA,USCA,USA,Corporate,627,Under Armour Girls' Toddler Spine Surge Runni,Shop By Sport,39.99,2016-07-06,First Class,2,1,Late delivery,DEBIT,40,1,39.99,10.04,2016,18695110842000.0,324353340.0,1,Slight Delay,57638.10183671918,25.10627656914228
28653,2016-02-23,PENDING,Southeast Asia,Pacific Asia,PHL,Corporate,403,Nike Men's CJ Elite 2 TD Football Cleat,Men's Footwear,129.99,2016-02-27,Second Class,4,2,Late delivery,TRANSFER,130,1,129.99001,56.62,2016,318627003016.731,106735719.0,2,Slight Delay,2985.1956402404617,43.55719335662794
36947,2016-06-23,PENDING,West of USA,USCA,USA,Consumer,627,Under Armour Girls' Toddler Spine Surge Runni,Shop By Sport,39.99,2016-06-26,Second Class,3,2,Late delivery,TRANSFER,40,2,79.98,36.47,2016,18695110842000.0,324353340.0,1,Slight Delay,57638.10183671918,45.59889972493123
61941,2017-06-23,PENDING_PAYMENT,Southern Europe,Europe,ITA,Corporate,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,50.0,2017-06-25,Standard Class,2,4,Advance shipping,PAYMENT,50,1,50.0,23.28,2017,1970720904584.71,60002252.0,-2,Early,32844.11566060404,46.56
36128,2016-06-11,PENDING_PAYMENT,US Center,USCA,USA,Corporate,957,Diamondback Women's Serene Classic Comfort Bi,Camping & Hiking,299.98,2016-06-15,Second Class,4,2,Late delivery,PAYMENT,300,1,299.98001,84.82,2016,18695110842000.0,324353340.0,2,Slight Delay,57638.10183671918,28.275217405319776
16666,2015-09-01,CLOSED,Western Europe,Europe,DEU,Consumer,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,50.0,2015-09-03,Standard Class,2,4,Advance shipping,CASH,50,4,200.0,97.0,2015,3425099578746.09,81686611.0,-2,Early,41929.754911072145,48.5
18304,2015-09-25,ON_HOLD,Northern Europe,Europe,GBR,Consumer,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99,2015-09-30,Standard Class,5,4,Late delivery,DEBIT,60,4,239.96001,99.25,2015,2945579890258.46,65088000.0,1,Slight Delay,45255.34492162088,41.361058453031404
61081,2017-06-10,PENDING_PAYMENT,Central America,LATAM,HND,Consumer,1004,Field & Stream Sportsman 16 Gun Fire Safe,Fishing,399.98,2017-06-12,Standard Class,2,4,Advance shipping,PAYMENT,400,1,399.98001,54.4,2017,23136247990.5977,9588137.0,-2,Early,2413.0076562941995,13.600679693967708
51874,2017-01-27,PENDING,Central America,LATAM,SLV,Corporate,1004,Field & Stream Sportsman 16 Gun Fire Safe,Fishing,399.98,2017-02-01,Standard Class,5,4,Late delivery,TRANSFER,400,1,399.98001,98.4,2017,24979190000.0,6213533.0,1,Slight Delay,4020.1267137391883,24.60122944644159
49507,2016-12-23,COMPLETE,Eastern Europe,Europe,RUS,Consumer,957,Diamondback Women's Serene Classic Comfort Bi,Camping & Hiking,299.98,2016-12-26,Second Class,3,2,Late delivery,DEBIT,300,1,299.98001,72.0,2016,1276786350881.14,145015460.0,1,Slight Delay,8804.484369329586,24.00159930656713
61275,2017-06-13,CLOSED,Central America,LATAM,MEX,Consumer,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,50.0,2017-06-19,Standard Class,6,4,Late delivery,CASH,50,3,150.0,40.95,2017,1190721475906.0,123400057.0,2,Slight Delay,9649.278167724024,27.3
18034,2015-09-21,COMPLETE,Southern Europe,Europe,ESP,Consumer,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,50.0,2015-09-26,Standard Class,5,4,Late delivery,DEBIT,50,2,100.0,27.04,2015,1206164777553.12,46422303.0,1,Slight Delay,25982.441619777463,27.04
23334,2015-12-07,PENDING_PAYMENT,Southeast Asia,Pacific Asia,IDN,Corporate,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,50.0,2015-12-12,Second Class,5,2,Late delivery,PAYMENT,50,1,50.0,17.64,2015,860854232686.214,261799249.0,3,Slight Delay,3288.2226972553844,35.28
4475,2015-03-07,PROCESSING,Central America,LATAM,HND,Home Office,1014,O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,49.98,2015-03-13,Standard Class,6,4,Late delivery,TRANSFER,50,2,99.96,-19.59,2015,20979791685.416,9237305.0,2,Slight Delay,2271.2026598034818,-19.59783913565426
2512,2015-02-06,PENDING,Central America,LATAM,MEX,Home Office,1073,Pelican Sunstream 100 Kayak,Water Sports,199.99,2015-02-09,Second Class,3,2,Late delivery,TRANSFER,200,1,199.99001,79.68,2015,1213294467716.88,121072306.0,1,Slight Delay,10021.23861188272,39.84199010740587
43833,2016-10-01,ON_HOLD,South Asia,Pacific Asia,IRN,Consumer,403,Nike Men's CJ Elite 2 TD Football Cleat,Men's Footwear,129.99,2016-10-05,Standard Class,4,4,Shipping on time,DEBIT,130,1,129.99001,46.24,2016,478618064870.999,83812228.0,0,On Time,5710.5994708910375,35.57196433787488
4073,2015-03-01,COMPLETE,Caribbean,LATAM,DOM,Home Office,1004,Field & Stream Sportsman 16 Gun Fire Safe,Fishing,399.98,2015-03-05,Standard Class,4,4,Shipping on time,DEBIT,400,1,399.98001,-57.4,2015,70966782572.4386,10434829.0,0,On Time,6800.953093954736,-14.350717177090925
54926,2017-03-12,PENDING,Caribbean,LATAM,DOM,Corporate,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,50.0,2017-03-14,Standard Class,2,4,Advance shipping,TRANSFER,50,3,150.0,59.76,2017,79070274743.1658,10666843.0,-2,Early,7412.715715715119,39.839999999999996
10475,2015-06-02,COMPLETE,Western Europe,Europe,NLD,Corporate,1004,Field & Stream Sportsman 16 Gun Fire Safe,Fishing,399.98,2015-06-08,Standard Class,6,4,Late delivery,DEBIT,400,1,399.98001,171.07,2015,775743675302.734,16939923.0,2,Slight Delay,45793.81354346971,42.7696374126297
38121,2016-07-10,PENDING,South of  USA,USCA,USA,Consumer,191,Nike Men's Free 5.0+ Running Shoe,Cardio Equipment,99.99,2016-07-12,Standard Class,2,4,Advance shipping,TRANSFER,100,1,99.99,21.6,2016,18695110842000.0,324353340.0,-2,Early,57638.10183671918,21.602160216021606
31836,2016-04-09,PENDING,South of  USA,USCA,USA,Corporate,403,Nike Men's CJ Elite 2 TD Football Cleat,Men's Footwear,129.99,2016-04-11,Standard Class,2,4,Advance shipping,TRANSFER,130,1,129.99001,11.02,2016,18695110842000.0,324353340.0,-2,Early,57638.10183671918,8.477574545920874
11529,2015-06-18,PROCESSING,Southern Europe,Europe,ESP,Consumer,1073,Pelican Sunstream 100 Kayak,Water Sports,199.99,2015-06-23,Standard Class,5,4,Late delivery,TRANSFER,200,1,199.99001,-7.5,2015,1206164777553.12,46422303.0,1,Slight Delay,25982.441619777463,-3.7501873218567265
54777,2017-03-10,PENDING_PAYMENT,Central America,LATAM,GTM,Consumer,957,Diamondback Women's Serene Classic Comfort Bi,Camping & Hiking,299.98,2017-03-13,Standard Class,3,4,Advance shipping,PAYMENT,300,1,299.98001,-3.53,2017,71653780740.4226,16567357.0,-1,Early,4324.997689156007,-1.1767450771136383
8475,2015-05-04,PENDING_PAYMENT,Central America,LATAM,HND,Corporate,403,Nike Men's CJ Elite 2 TD Football Cleat,Men's Footwear,129.99,2015-05-10,Standard Class,6,4,Late delivery,PAYMENT,130,1,129.99001,31.29,2015,20979791685.416,9237305.0,2,Slight Delay,2271.2026598034818,24.071080539189126
65922,2017-08-20,PENDING_PAYMENT,Western Europe,Europe,FRA,Home Office,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,50.0,2017-08-23,Second Class,3,2,Late delivery,PAYMENT,50,1,50.0,22.68,2017,2588868323334.71,66918020.0,1,Slight Delay,38687.16264071636,45.36
13662,2015-07-19,COMPLETE,Northern Europe,Europe,GBR,Home Office,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99,2015-07-21,First Class,2,1,Late delivery,DEBIT,60,3,179.97,45.19,2015,2945579890258.46,65088000.0,1,Slight Delay,45255.34492162088,25.109740512307603
30182,2016-03-16,CANCELED,South Asia,Pacific Asia,IND,Consumer,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99,2016-03-19,Standard Class,3,4,Shipping canceled,TRANSFER,60,2,119.98,21.42,2016,2294796885663.16,1343944296.0,-1,Early,1707.5089291224315,17.852975495915988
10468,2015-06-02,PENDING_PAYMENT,Southern Europe,Europe,ESP,Corporate,1014,O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,49.98,2015-06-06,Standard Class,4,4,Shipping on time,PAYMENT,50,4,199.92,-2.6,2015,1206164777553.12,46422303.0,0,On Time,25982.441619777463,-1.3005202080832334
66176,2017-08-24,PROCESSING,Northern Europe,Europe,GBR,Corporate,1014,O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,49.98,2017-08-26,First Class,2,1,Late delivery,TRANSFER,50,5,249.89999,31.19,2017,2699118387873.1,65966000.0,1,Slight Delay,40916.81150703545,12.480992896398275
47317,2016-11-21,CLOSED,West Africa,Africa,NGA,Consumer,977,ENO Atlas Hammock Straps,Hunting & Shooting,29.99,2016-11-23,First Class,2,1,Late delivery,CASH,30,4,119.96,-156.43,2016,404649125252.16,195443700.0,1,Slight Delay,2070.4127339594984,-130.4018006002001
64118,2017-07-24,PENDING_PAYMENT,Western Europe,Europe,FRA,Consumer,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,50.0,2017-07-26,First Class,2,1,Late delivery,PAYMENT,50,5,250.0,68.25,2017,2588868323334.71,66918020.0,1,Slight Delay,38687.16264071636,27.3
4314,2015-03-04,COMPLETE,Central America,LATAM,PAN,Consumer,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99,2015-03-06,First Class,2,1,Late delivery,DEBIT,60,2,119.98,29.7,2015,55767806073.1781,3960035.0,1,Slight Delay,14082.65484349964,24.7541256876146
56824,2017-04-09,PENDING_PAYMENT,South America,LATAM,ARG,Consumer,703,Top Flite Women's 2014 XL Hybrid,Golf Apparel,19.99,2017-04-14,Standard Class,5,4,Late delivery,PAYMENT,20,2,39.98,11.51,2017,643628393281.364,44288894.0,1,Slight Delay,14532.500930851062,28.789394697348676
45574,2016-10-27,PENDING_PAYMENT,Eastern Europe,Europe,ROU,Consumer,778,Bag Boy Beverage Holder,Golf Gloves,24.99,2016-10-29,First Class,2,1,Late delivery,PAYMENT,25,1,24.99,-42.42,2016,185290759248.844,19702267.0,1,Slight Delay,9404.540058707153,-169.7478991596639
25142,2016-01-03,CLOSED,Southeast Asia,Pacific Asia,SGP,Corporate,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,50.0,2016-01-06,Standard Class,3,4,Advance shipping,CASH,50,5,250.0,104.13,2016,319646468521.497,5607283.0,-1,Early,57005.588717654704,41.652
45169,2016-10-21,PENDING_PAYMENT,West Asia,Pacific Asia,TUR,Corporate,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99,2016-10-26,Standard Class,5,4,Late delivery,PAYMENT,60,2,119.98,-4.95,2016,,,1,Slight Delay,,-4.125687614602434
45397,2016-10-24,COMPLETE,East Africa,Africa,ZMB,Home Office,957,Diamondback Women's Serene Classic Comfort Bi,Camping & Hiking,299.98,2016-10-27,Second Class,3,2,Late delivery,DEBIT,300,1,299.98001,133.85,2016,20958412538.3093,16914423.0,1,Slight Delay,1239.08527877713,44.61963982200014
6962,2015-04-12,PENDING,Central America,LATAM,MEX,Corporate,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,50.0,2015-04-15,Second Class,3,2,Late delivery,TRANSFER,50,1,50.0,14.36,2015,1213294467716.88,121072306.0,1,Slight Delay,10021.23861188272,28.720000000000002
10372,2015-06-01,PENDING_PAYMENT,Western Europe,Europe,AUT,Corporate,1014,O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,49.98,2015-06-04,Second Class,3,2,Late delivery,PAYMENT,50,1,49.98,15.56,2015,379546097300.633,8642699.0,1,Slight Delay,43915.22802085702,31.132452981192483
53700,2017-02-22,COMPLETE,Central America,LATAM,SLV,Consumer,1073,Pelican Sunstream 100 Kayak,Water Sports,199.99,2017-02-28,Standard Class,6,4,Late delivery,DEBIT,200,1,199.99001,70.0,2017,24979190000.0,6213533.0,2,Slight Delay,4020.1267137391883,35.001748337329445
62559,2017-07-02,PENDING_PAYMENT,Western Europe,Europe,FRA,Consumer,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,50.0,2017-07-07,Second Class,5,2,Late delivery,PAYMENT,50,2,100.0,25.11,2017,2588868323334.71,66918020.0,3,Slight Delay,38687.16264071636,25.11
12221,2015-06-28,COMPLETE,Western Europe,Europe,DEU,Consumer,957,Diamondback Women's Serene Classic Comfort Bi,Camping & Hiking,299.98,2015-06-30,First Class,2,1,Late delivery,DEBIT,300,1,299.98001,0.0,2015,3425099578746.09,81686611.0,1,Slight Delay,41929.754911072145,0.0
40403,2016-08-12,PROCESSING,US Center,USCA,USA,Consumer,1014,O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,49.98,2016-08-14,First Class,2,1,Late delivery,TRANSFER,50,1,49.98,15.33,2016,18695110842000.0,324353340.0,1,Slight Delay,57638.10183671918,30.672268907563026
31262,2016-04-01,PENDING_PAYMENT,Oceania,Pacific Asia,AUS,Consumer,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99,2016-04-04,Standard Class,3,4,Advance shipping,PAYMENT,60,1,59.99,2.35,2016,1211588128417.61,24190907.0,-1,Early,50084.444060638576,3.9173195532588765
11232,2015-06-13,PENDING_PAYMENT,Western Europe,Europe,FRA,Corporate,957,Diamondback Women's Serene Classic Comfort Bi,Camping & Hiking,299.98,2015-06-16,Standard Class,3,4,Advance shipping,PAYMENT,300,1,299.98001,12.6,2015,2442483452642.5,66548272.0,-1,Early,36702.43237333796,4.200279878649248
65611,2017-08-15,PROCESSING,Southern Europe,Europe,ITA,Home Office,957,Diamondback Women's Serene Classic Comfort Bi,Camping & Hiking,299.98,2017-08-17,Second Class,2,2,Shipping on time,TRANSFER,300,1,299.98001,-415.613,2017,1970720904584.71,60002252.0,0,On Time,32844.11566060404,-138.54689850833728
51220,2017-01-17,COMPLETE,West Asia,Pacific Asia,GEO,Corporate,957,Diamondback Women's Serene Classic Comfort Bi,Camping & Hiking,299.98,2017-01-23,Standard Class,6,4,Late delivery,DEBIT,300,1,299.98001,12.75,2017,16473125375.0684,3728004.0,2,Slight Delay,4418.752065466775,4.250283210537929
33693,2016-05-06,COMPLETE,East of USA,USCA,USA,Corporate,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,50.0,2016-05-10,Standard Class,4,4,Shipping on time,DEBIT,50,1,50.0,21.6,2016,18695110842000.0,324353340.0,0,On Time,57638.10183671918,43.2
26404,2016-01-21,PENDING_PAYMENT,South Asia,Pacific Asia,IND,Consumer,642,Columbia Men's PFG Anchor Tough T-Shirt,Shop By Sport,30.0,2016-01-26,Second Class,5,2,Late delivery,PAYMENT,30,4,120.0,34.92,2016,2294796885663.16,1343944296.0,3,Slight Delay,1707.5089291224315,29.100000000000005
17395,2015-09-11,CLOSED,Western Europe,Europe,FRA,Consumer,191,Nike Men's Free 5.0+ Running Shoe,Cardio Equipment,99.99,2015-09-17,Standard Class,6,4,Late delivery,CASH,100,4,399.95999,58.23,2015,2442483452642.5,66548272.0,2,Slight Delay,36702.43237333796,14.558956259599864
55758,2017-03-24,COMPLETE,Caribbean,LATAM,CUB,Consumer,627,Under Armour Girls' Toddler Spine Surge Runni,Shop By Sport,39.99,2017-03-28,Standard Class,4,4,Shipping on time,DEBIT,40,3,119.97,5.1,2017,96850649700.0,11247829.0,0,On Time,8610.608296054288,4.251062765691422
76832,2018-01-26,COMPLETE,South Asia,Pacific Asia,IND,Consumer,1363,Summer dresses,Women's Clothing,215.82,2018-01-29,Second Class,3,2,Late delivery,DEBIT,216,1,215.82001,96.34,2018,2702929641648.74,1374659064.0,1,Slight Delay,1966.2545517167887,44.639048992723154
13829,2015-07-21,PENDING_PAYMENT,Northern Europe,Europe,SWE,Consumer,627,Under Armour Girls' Toddler Spine Surge Runni,Shop By Sport,39.99,2015-07-26,Standard Class,5,4,Late delivery,PAYMENT,40,3,119.97,10.45,2015,501602351911.6,9799186.0,1,Slight Delay,51188.16521204924,8.710510961073602
44593,2016-10-12,PROCESSING,Central Africa,Africa,COG,Consumer,1014,O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,49.98,2016-10-16,Standard Class,4,4,Shipping on time,TRANSFER,50,5,249.89999,15.37,2016,10931328150.8478,5222536.0,0,On Time,2093.107285588419,6.150460430190493
2340,2015-02-04,COMPLETE,South America,LATAM,ARG,Home Office,957,Diamondback Women's Serene Classic Comfort Bi,Camping & Hiking,299.98,2015-02-10,Standard Class,6,4,Late delivery,DEBIT,300,1,299.98001,130.94,2015,594749285413.212,43477012.0,2,Slight Delay,13679.626498095407,43.649575183359715
29988,2016-03-13,COMPLETE,South Asia,Pacific Asia,IND,Consumer,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99,2016-03-15,First Class,2,1,Late delivery,DEBIT,60,5,299.95001,136.78,2016,2294796885663.16,1343944296.0,1,Slight Delay,1707.5089291224315,45.60093196863037
26148,2016-01-17,COMPLETE,Oceania,Pacific Asia,AUS,Corporate,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,50.0,2016-01-21,Standard Class,4,4,Shipping on time,DEBIT,50,5,250.0,30.94,2016,1211588128417.61,24190907.0,0,On Time,50084.444060638576,12.376000000000001
2536,2015-02-07,CLOSED,Central America,LATAM,MEX,Consumer,191,Nike Men's Free 5.0+ Running Shoe,Cardio Equipment,99.99,2015-02-09,Second Class,2,2,Shipping on time,CASH,100,2,199.98,34.21,2015,1213294467716.88,121072306.0,0,On Time,10021.23861188272,17.10671067106711
61467,2017-06-16,PENDING_PAYMENT,South America,LATAM,BRA,Corporate,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,50.0,2017-06-19,Standard Class,3,4,Advance shipping,PAYMENT,50,3,150.0,0.0,2017,2063514688805.78,204703445.0,-1,Early,10080.507872282169,0.0
31410,2016-04-03,PROCESSING,East of USA,USCA,USA,Consumer,957,Diamondback Women's Serene Classic Comfort Bi,Camping & Hiking,299.98,2016-04-09,Standard Class,6,4,Late delivery,TRANSFER,300,1,299.98001,68.25,2016,18695110842000.0,324353340.0,2,Slight Delay,57638.10183671918,22.75151600935009
35376,2016-05-31,CLOSED,South of  USA,USCA,USA,Home Office,957,Diamondback Women's Serene Classic Comfort Bi,Camping & Hiking,299.98,2016-06-02,First Class,2,1,Late delivery,CASH,300,1,299.98001,19.12,2016,18695110842000.0,324353340.0,1,Slight Delay,57638.10183671918,6.373758038077271
19639,2015-10-14,PROCESSING,Southern Europe,Europe,ESP,Corporate,403,Nike Men's CJ Elite 2 TD Football Cleat,Men's Footwear,129.99,2015-10-19,Second Class,5,2,Late delivery,TRANSFER,130,1,129.99001,19.71,2015,1206164777553.12,46422303.0,3,Slight Delay,25982.441619777463,15.16270365699641
9104,2015-05-13,PENDING,South America,LATAM,ECU,Corporate,1004,Field & Stream Sportsman 16 Gun Fire Safe,Fishing,399.98,2015-05-18,Standard Class,5,4,Late delivery,TRANSFER,400,1,399.98001,182.39,2015,97209558000.0,16266225.0,1,Slight Delay,5976.159680565097,45.59977884894798
36080,2016-06-10,ON_HOLD,US Center,USCA,USA,Consumer,828,Bridgestone e6 Straight Distance NFL San Dieg,Electronics,31.99,2016-06-16,Standard Class,6,4,Late delivery,DEBIT,32,5,159.95,39.35,2016,18695110842000.0,324353340.0,2,Slight Delay,57638.10183671918,24.601437949359177
37781,2016-07-05,COMPLETE,East of USA,USCA,USA,Consumer,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,50.0,2016-07-07,Standard Class,2,4,Advance shipping,DEBIT,50,1,50.0,22.68,2016,18695110842000.0,324353340.0,-2,Early,57638.10183671918,45.36
32852,2016-04-24,CLOSED,East of USA,USCA,USA,Home Office,897,Team Golf New England Patriots Putter Grip,Accessories,24.99,2016-04-25,Same Day,1,0,Late delivery,CASH,25,3,74.97,-113.95,2016,18695110842000.0,324353340.0,1,Slight Delay,57638.10183671918,-151.99413098572762
57437,2017-04-18,COMPLETE,Central America,LATAM,NIC,Consumer,191,Nike Men's Free 5.0+ Running Shoe,Cardio Equipment,99.99,2017-04-21,Second Class,3,2,Late delivery,DEBIT,100,4,399.95999,170.08,2017,13785893007.4769,6316231.0,1,Slight Delay,2182.6138099567447,42.52425348845518
44309,2016-10-08,PENDING_PAYMENT,Eastern Europe,Europe,HUN,Corporate,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99,2016-10-13,Standard Class,5,4,Late delivery,PAYMENT,60,5,299.95001,79.04,2016,128983560865.293,9759755.0,1,Slight Delay,13215.860527778925,26.351057631236618
34868,2016-05-23,COMPLETE,West of USA,USCA,USA,Home Office,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99,2016-05-27,Standard Class,4,4,Shipping on time,DEBIT,60,3,179.97,59.45,2016,18695110842000.0,324353340.0,0,On Time,57638.10183671918,33.033283324998614
4839,2015-03-12,ON_HOLD,Central America,LATAM,PAN,Corporate,1004,Field & Stream Sportsman 16 Gun Fire Safe,Fishing,399.98,2015-03-17,Standard Class,5,4,Late delivery,DEBIT,400,1,399.98001,-42.0,2015,55767806073.1781,3960035.0,1,Slight Delay,14082.65484349964,-10.500524763725068
41569,2016-08-29,SUSPECTED_FRAUD,North Africa,Africa,EGY,Corporate,403,Nike Men's CJ Elite 2 TD Football Cleat,Men's Footwear,129.99,2016-09-03,Standard Class,5,4,Shipping canceled,TRANSFER,130,1,129.99001,-38.22,2016,332441717791.411,101644589.0,1,Slight Delay,3270.628776819699,-29.40225945055316
48673,2016-12-11,COMPLETE,East Africa,Africa,SOM,Consumer,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,50.0,2016-12-13,First Class,2,1,Late delivery,DEBIT,50,2,100.0,-1.15,2016,6613743069.99912,14348740.0,1,Slight Delay,460.9284905851747,-1.15
